full_group_idd	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	i
1069	614.8432326947	614.8432286033	614.8432367862	799.8533028742	799.8611285231	2	1	614.7778320313	614.8440551758	786.6220893816	813.548765515	[200][M]+		103	1861733.16633515
1234	771.3920529811	771.3919653446	771.3921406177	859.9627482762	860.5056049644	2	1	771.2575683594	771.4412841797	847.6439277606	873.697235662	[246][M]+		20	1682598.39600302
1234	772.3926805509	772.3926599172	772.3927011846	859.9627482762	860.1736625673	2	1	772.2732543945	772.3945922852	847.6439277606	872.9826778068	[246][M+1]+		20	873902.260839735
1156	682.3393672957	682.3393562066	682.3393783848	644.5132172675	644.8133801496	2	1	682.1906738281	682.3416748047	629.1726116	659.0284967639	[218][M+1]+		539	544596.993364869
1156	681.3359800772	681.3359358477	681.3360243067	644.5132172675	644.8133801496	2	1	681.3338012695	681.3370361328	628.8253834843	659.3863087393	[218][M]+		107	1491377.66773646
1280	855.395897588	855.3956399726	855.3961552034	961.9034877968	962.563658956	2	1	855.2545776367	855.4010009766	949.492690407	974.4079154522	[261][M+1]+		11	753279.929623515
1280	854.3941473714	854.393936713	854.3943580298	961.9034877968	962.563658956	2	1	854.2540893555	854.3961791992	949.492690407	974.4079154522	[261][M]+		11	1472989.91100599
1170	694.3202743067	694.3202040479	694.3203445656	662.8943253457	662.9701958873	2	1	694.3157958984	694.3592529297	650.2593722918	675.2059152621	[222][M]+		372	1397800.22918916
1170	695.3237459939	695.3235423463	695.3239496416	662.5421961008	662.6137329945	2	1	695.2668457031	695.3721313477	649.8964085024	675.2059152621	[222][M+1]+		373	543616.925837573
1232	769.482320313	769.4822743949	769.482366231	611.353974927	611.7060906196	2	1	769.4185791016	769.484375	596.5777830425	624.2631155404	[245][M]+		115	1386124.70884721
1232	770.485701271	770.4855371563	770.4858653857	611.353974927	611.7060906196	2	1	770.4828491211	770.4870605469	596.6474278076	624.2631155404	[245][M+1]+		115	568691.458649098
926	537.1002128203	537.0999937798	537.1004318608	1031.0012417478	1031.448580502	2	1	536.9626464844	537.1053466797	1018.4275012113	1043.7931167865	[157][M]+		27	1300144.23207395
926	538.1038292999	538.1035063442	538.1041522556	1031.0012417478	1031.448580502	2	1	537.9501953125	538.1087646484	1018.4275012113	1043.7931167865	[157][M+1]+		27	241734.877740439
1250	801.3936592807	801.3935678582	801.3937507031	362.8721673525	363.6908555151	2	1	801.3368530273	801.3947753906	349.3268813002	376.1339074887	[254][M+1]+		422	481035.082872718
1250	800.3906332156	800.3906180942	800.390648337	362.8721673525	363.6908555151	2	1	800.2720336914	800.3912963867	349.3268813002	376.1339074887	[254][M]+		422	1295463.68195771
985	567.2737808852	567.2736197582	567.2739420122	664.6510083097	664.7301353054	2	1	567.2380371094	567.2822875977	650.2593722918	677.3157366006	[172][M]+		38	1294823.94533293
985	568.2814076556	568.2812702401	568.2815450711	663.5986327039	663.6785984165	2	1	568.2707519531	568.3120117188	648.806472269	676.6034203731	[172][M+1]+		38	361690.081454167
1039	597.7918811332	597.7918403754	597.7919218909	539.8287263507	540.0290409491	2	1	597.7899169922	597.7927246094	526.5292954163	553.1117394069	[197][M]+		114	1286051.05298564
1039	598.7945387899	598.7944801485	598.7945974313	539.4668013007	540.0290409491	2	1	598.7210693359	598.7958984375	526.3592878489	552.5260656215	[197][M+1]+		114	269888.751658148
1201	728.2978344819	728.2976535093	728.2980154546	69.691730483	70.2055633441	2	1	728.1771850586	728.3005371094	58.1819721377	81.3926524733	[230][M]+		238	1189526.91483093
1201	729.2972914981	729.2971533055	729.2974296907	69.691730483	70.2055633441	2	1	729.1782226563	729.3024291992	57.8582530369	81.0653600647	[230][M+1]+		218	369619.923165465
1164	688.4032984126	688.4031971839	688.4033996412	770.5014412476	770.5433245995	2	1	688.3033447266	688.4047851563	757.7237898675	783.0184890135	[220][M]+		186	1177223.31796909
1164	689.4065984616	689.4064130518	689.4067838714	770.1356230877	770.17838657	2	1	689.4045410156	689.4082641602	757.3655901962	783.0184890135	[220][M+1]+		186	431560.72463424
1187	707.3006459686	707.3005638044	707.3007281327	1060.473509216	1060.6415836706	2	1	707.2990112305	707.4127197266	1048.0571778484	1073.1537455994	[227][M]+		163	1158123.83354215
1187	708.3038531973	708.3036786163	708.3040277782	1060.473509216	1060.9925124145	2	1	708.302734375	708.3043823242	1048.0571778484	1073.1537455994	[227][M+1]+		163	397614.739776432
1218	754.429074665	754.42906935	754.42907998	713.5337805897	713.7516932226	2	1	754.4270019531	754.430480957	702.6791859884	725.9952095467	[237][M+1]+		179	423789.283124006
1218	753.4256818055	753.4256777659	753.4256858451	713.7516932226	713.8837885893	2	1	753.3646240234	753.4277954102	702.8960437009	726.2666402347	[237][M]+		179	1148676.45561506
1298	922.3465743546	922.3465018639	922.3466468452	120.0879182643	121.7858475699	2	1	922.3428344727	922.3479614258	106.9726592914	132.3373554948	[266][M+1]+		419	429977.843724436
1298	921.3432870472	921.3432247017	921.3433493927	120.7612178218	122.1210136279	2	1	921.3057861328	921.3469238281	107.6822347744	133.0386933488	[266][M]+		419	1103080.61300658
1287	884.3053737073	884.3052656074	884.3054818073	889.518001311	889.7957725801	2	1	884.1937255859	884.3081054688	876.5726837192	902.4035465692	[265][M]+		14	1013149.10777671
1287	885.3063436408	885.3062568543	885.3064304273	889.1858451391	889.7957725801	2	1	885.1974487305	885.317199707	876.5726837192	902.4035465692	[265][M+1]+		14	610741.081758786
1286	881.296772009	881.2966817881	881.29686223	889.1858451391	889.7957725801	2	1	881.2951660156	881.2994384766	876.5726837192	902.0544389341	[264][M]+		14	1011956.01361519
1286	882.2969875306	882.2968722909	882.2971027703	889.1858451391	889.7957725801	2	1	882.2513427734	882.3010253906	876.5726837192	902.4035465692	[264][M+1]+		14	601872.906545979
1254	811.4000188177	811.3999162235	811.4001214119	642.6547545902	642.7022118	2	1	811.3242797852	811.4042358398	629.5209797544	655.7171416062	[256][M]+		85	941103.811592529
1254	812.4027625199	812.4027528401	812.4027721996	642.6547545902	642.7022118	2	1	812.2821044922	812.4058227539	629.5209797544	655.7171416062	[256][M+1]+		85	430201.75518643
1252	808.3863561236	808.3863194224	808.3863928248	319.5340164703	320.7670274997	2	1	808.3527832031	808.3897094727	305.8596178183	332.7165601528	[255][M+1]+		416	341610.937015793
1252	807.385468197	807.3854542666	807.3854821274	319.1801620726	320.4036058899	2	1	807.3493041992	807.3876342773	305.8596178183	332.3411845056	[255][M]+		416	914516.47126758
234	288.1952906937	288.195232608	288.1953487794	65.8969272915	66.4047123009	2	1	288.1554870605	288.203338623	53.9669343267	101.2902102979			266	55617749.128544
14	116.0708361387	116.0708353194	116.0708369581	45.010412694	45.762967177	2	1	116.0707702637	116.0709075928	33.5336836508	57.2095961865			242	48021350.4135783
351	328.2235597378	328.2235448464	328.2235746292	435.0910916741	435.713611082	2	1	328.2232971191	328.2236633301	418.7563742601	448.3103200012			31	46196950.6795617
186	268.1042827019	268.1042755895	268.1042898143	251.3120150503	253.2414963063	2	1	268.1039428711	268.1116943359	238.0021576037	263.4684148898			30	45093324.2615288
35	144.0787631827	144.0786429513	144.0788834141	261.1898835131	262.7942438981	2	1	144.0480194092	144.0811157227	248.4835658311	273.5598456011			6	44412768.902288
115	229.1549738584	229.15496093	229.1549867868	106.9726592914	108.1572655773	2	1	229.1548309326	229.1550598145	92.1308965985	120.7612178218			33	43535368.2969425
44	160.0754949476	160.0754400843	160.0755498109	262.1553793759	263.7589336111	2	1	160.0402069092	160.0758972168	249.5435599366	274.9995982972			6	40982713.6187243
151	253.1294503489	253.1294219229	253.1294787749	65.8969272915	66.4047123009	2	1	253.103515625	253.1297912598	53.322399112	80.7373442032			260	40913333.632704
88	193.0493262166	193.0490454341	193.0496069991	48.1772548494	48.3035517065	2	1	192.9990844727	193.056427002	32.8695484508	63.6596712174			380	38422391.028201
527	392.2185050785	392.2184811175	392.2185290395	545.317889866	545.8988364833	2	1	392.2183227539	392.2186584473	523.8210696476	564.2628486789			367	38346744.3652949
208	280.0494744764	280.0494698745	280.0494790783	68.1067104932	68.6190294403	2	1	280.009552002	280.049621582	56.5607004434	79.7572078289			5	38204913.5598119
241	292.1951630188	292.1950410087	292.1952850289	43.1176730996	43.5494928327	2	1	292.0876464844	292.1983947754	31.4429320508	54.6133545955			252	38088437.277563
211	281.0952165555	281.0951826611	281.0952504498	41.2345464272	41.3460401498	2	1	280.954284668	281.0987548828	29.0906656508	52.6631285047			3	34121273.3193715
177	264.0545036022	264.0544164778	264.0545907266	149.0751563866	149.9044754521	2	1	263.9850158691	264.1326599121	136.5981700078	162.0425533449			2	33248925.2062117
149	251.1410365481	251.1409608571	251.141112239	827.1854190417	827.2760771269	2	1	251.0440368652	251.142791748	814.6362725839	854.1223215042			394	31128130.1310985
274	303.1666199704	303.1666162211	303.1666237197	58.504319749	58.9863584931	2	1	303.1664733887	303.1668395996	45.010412694	70.3253261708			9	30889419.0043256
57	170.0667462669	170.066307516	170.0671850179	261.1898835131	262.7942438981	2	1	170.0601959229	170.0966796875	248.8365272252	273.9191235592			6	28882849.7964442
259	300.1921344415	300.1920986458	300.1921702372	236.9249891787	238.6874386256	2	1	300.1919250488	300.1922607422	219.2532696089	254.5229760821			46	26982635.1334525
111	225.1332664234	225.1331258745	225.1334069724	100.9260324737	100.9263048453	2	1	225.1210021973	225.1350097656	86.9621926299	113.4385074022			50	25004075.5563773
46	161.1324243755	161.1324183887	161.1324303624	757.7750553316	758.4448984964	2	1	161.0961608887	161.1326446533	743.0213267578	775.9737308991			471	24299808.8827596
263	300.9491103871	300.9489779014	300.9492428727	39.9779595352	40.4025764888	2	1	300.9457092285	301.025177002	27.5501836508	51.6955781226			19	24250612.6240942
142	246.1746757392	246.1745814513	246.1747700272	351.149160696	352.5579584318	2	1	246.1701965332	246.1895599365	337.5783139066	365.0467534736			413	23715135.8309893
686	448.9803158072	448.9802403392	448.9803912751	39.6643021845	40.0873124413	2	1	448.9786376953	449.1439208984	27.1609216508	51.0529343469			19	22604707.9192615
284	306.1659126541	306.1658734979	306.1659518103	58.8266794308	59.30943326	2	1	306.1118164063	306.1671142578	46.5928763726	70.6420590664			9	22508295.2811661
515	388.1304633055	388.1301798468	388.1307467643	125.2516988014	126.3022404916	2	1	388.0999450684	388.2196044922	113.0794491677	137.3130076181			4	22345514.5951359
41	156.1748286469	156.1748245171	156.1748327766	925.3876033522	925.419577085	2	1	156.1747436523	156.1748962402	910.1097201623	939.7637242902			384	22103380.2604834
129	237.1223684967	237.1223255593	237.1224114341	175.0057530064	176.5192419753	2	1	237.1210021973	237.1237030029	135.5304887446	187.0104479656			64	21805086.5235791
237	290.1712933536	290.1712821214	290.1713045858	119.3916547561	120.3958806304	2	1	290.1710510254	290.1714172363	106.9726592914	132.3373554948			55	21352679.9819095
258	300.1922285385	300.1922250301	300.1922320468	300.7606235343	302.4269444853	2	1	300.1920471191	300.1923522949	286.924331206	316.9913226128			58	21064420.8525574
410	351.1272439608	351.1269244231	351.1275634985	68.740043547	69.2533142935	2	1	351.0971069336	351.2128295898	56.8845252202	81.0653600647			229	21003446.1345141
413	352.0635769079	352.0635571101	352.0635967057	109.4585763965	111.0669981032	2	1	352.0633544922	352.0639038086	95.2652511955	123.3394283145			351	20885641.7428394
802	488.2324517047	488.2324352281	488.2324681813	888.8605728445	889.4647810634	2	1	488.099395752	488.2332458496	876.2145223999	902.0544389341			14	20802196.6157654
356	330.2028323828	330.2028067756	330.20285799	318.8209066855	320.4036058899	2	1	330.2026672363	330.2029418945	304.7599003888	335.7235980888			417	20619511.1400811
203	278.1252163057	278.1251963892	278.1252362222	118.6866371578	118.9658936783	2	1	278.1248779297	278.2118530273	105.2056392104	131.2868220076			55	20432625.7653916
594	415.2556438036	415.2556297624	415.2556578448	437.6254931831	437.8886425473	2	1	415.1934814453	415.2565612793	425.5560767026	467.9716246106			348	20396007.5703112
408	351.0827555316	351.0827306185	351.0827804446	894.9104715885	895.1839266483	2	1	351.0825195313	351.0830078125	882.9523165153	928.6282317818			59	19992776.8947522
144	247.1114077982	247.1113839769	247.1114316195	218.8897834135	220.4191688153	2	1	247.1112518311	247.1114959717	184.474742309	245.9678202484			439	19814467.0698888
89	194.0377706754	194.0376689548	194.037872396	43.4323579817	43.8645252247	2	1	194.002456665	194.1180877686	31.8168076508	55.5861923375			249	19786134.8134009
435	360.197794184	360.1976645621	360.1979238059	502.2405145458	502.7062568326	2	1	360.1954650879	360.2330322266	473.1383337237	517.8506783453			387	19708998.6103182
394	346.6778233564	346.6777860026	346.6778607102	209.3872310803	211.1733547414	2	1	346.6776428223	346.6780090332	192.1464714691	230.0985882037			418	19668433.030457
309	316.1872590748	316.1872557552	316.1872623943	295.6813459584	296.9405036287	2	1	316.1870117188	316.223449707	282.5585148162	309.5754451568			63	19441601.1657953
386	345.2137549296	345.2137380474	345.2137718118	134.1112821606	134.8348984024	2	1	345.2133483887	345.2247924805	120.4280671904	148.4401085407			340	19302970.2813373
123	233.0852895928	233.0852776722	233.0853015133	623.537878928	623.9264589908	2	1	233.0843811035	233.1904144287	610.631518418	636.8472222777			66	19000783.5841033
45	161.1299235579	161.1296654405	161.1301816752	824.6987986406	825.1478871592	2	1	161.0961914063	161.1326904297	811.738174971	837.6037792092			45	18932474.6440527
168	261.1159423914	261.1158954136	261.1159893692	787.3488786292	787.3724948699	2	1	261.1156616211	261.1311645508	771.9571368346	802.0277569633			480	17897267.1396591
310	316.1870749659	316.1870714578	316.1870784739	171.2547601607	172.3171879737	2	1	316.1867980957	316.1871948242	155.7706938194	189.1852757641			443	17840035.717829
42	157.079383643	157.0790190747	157.0797482113	45.3270320321	46.0801543245	2	1	157.0456695557	157.1225891113	33.5336836508	57.2095961865			245	17838052.725223
432	359.2282340657	359.2282296266	359.2282385047	271.7583807928	273.0709822766	2	1	359.1498413086	359.2300109863	259.9051337938	284.3870660198			444	17364907.4422281
358	331.1948087419	331.1945714282	331.1950460556	68.4235680563	68.9357304305	2	1	331.1611633301	331.2341918945	52.9852648077	85.3732605478			261	17335679.0100729
298	311.1237143892	311.1236529265	311.123775852	63.0144376171	63.5118488659	2	1	311.0651245117	311.1337890625	50.0892883734	74.4506215238			278	17281036.0227087
516	388.1863449706	388.1861912188	388.1864987224	56.5607004434	57.0338802864	2	1	388.174407959	388.255859375	45.6432702854	68.1067104932			72	17270230.8197296
250	298.0975460935	298.0974818823	298.0976103047	521.6996922163	521.8698132472	2	1	298.0969848633	298.1890563965	508.7950560701	534.7418520368			73	16920127.3714753
25	130.0659029538	130.0658498542	130.0659560534	262.1553793759	263.4372408312	2	1	130.0653991699	130.0866394043	249.5435599366	274.9995982972			6	16576588.4619922
91	197.1047361321	197.104727731	197.1047445332	965.8698108665	966.5362340578	2	1	197.0275115967	197.1097412109	953.7488949216	979.0290945005			25	16306104.94453
222	286.1076982431	286.1074699659	286.1079265203	82.7088805715	83.9494241575	2	1	286.0863342285	286.1822509766	70.3253261708	97.0239847336			15	15967758.5529004
501	384.212049183	384.2120430547	384.2120553113	254.5229760821	255.7560952639	2	1	384.2116088867	384.2122192383	240.5319064294	268.9289363892			346	15358563.1674437
280	305.0563445792	305.056270327	305.0564188314	860.9613253763	861.5056711585	2	1	304.969909668	305.0733337402	848.002914427	874.0597814517			20	15111830.2101558
17	122.0714231117	122.0714056978	122.0714405256	230.4569337405	231.0436648062	2	1	122.0713272095	122.0714645386	214.1406341769	252.7393533857			296	14978599.7970831
454	369.2391840209	369.2390404401	369.2393276017	73.4918138776	73.699502342	2	1	369.1747436523	369.2501220703	59.7907861173	88.3947805718			216	14903516.5650972
335	323.1193214028	323.1192886496	323.1193541561	989.6916883523	990.300584857	2	1	323.1108093262	323.1234130859	977.2422748427	1002.4462208361			520	14655086.9319221
362	332.21842424	332.2183908037	332.2184576763	482.5107854838	482.9316802542	2	1	332.1504211426	332.2187194824	469.4493931451	496.0844378203			451	14579874.2839737
140	245.1862065168	245.1861057464	245.1863072871	387.9677543572	389.3715109965	2	1	245.1305389404	245.1863250732	380.9066080763	397.4342599212			487	14578278.2174025
86	192.0518381209	192.0517847199	192.0518915219	37.4575736496	37.8733796438	2	1	191.9827270508	192.1288146973	25.6057948508	72.4272843079			322	14290523.8146486
235	289.1528675451	289.1526012198	289.1531338704	57.8582530369	58.3375680748	2	1	289.050201416	289.2067871094	38.4086759891	70.9582950337			460	14114609.1758195
