peakID	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	medianPurity	i
63	124.079041468	124.078129954	124.079952982	257.9649376189	259.2464090822	2	1	124.0734863281	124.0971603394	245.2446408664	269.9786827485			139	0.8574365158	5268095.71930701
255	178.0105524531	178.0105267264	178.0106052053	1654.5704906781	1655.4121885304	4	1	178.0104217529	178.010635376	1642.0374306072	1681.996317553	[30][M+1]+		441	0.8567257303	21059594.6602175
880	287.6530722302	287.6530189417	287.6531255186	447.8563808442	447.9453182469	2	1	287.6522521973	287.6533813477	434.2414708893	461.2564567049			161	0.8563642731	465496.93586718
369	203.0865187697	203.0865187697	203.0865187697	263.4372408312	263.4372408312	1	0	203.0818481445	203.1758880615	250.7373724857	275.9981561634			6	0.8526095332	6172501.56002633
60	123.9409826837	123.9408994082	123.9410659592	39.3507676809	39.7725457994	2	1	123.9278488159	123.9411849976	26.7704188508	50.7319292317	[7][M+1]+		27	0.8514317225	118312.222558884
941	294.2405886859	294.2405171407	294.2406476038	1248.5141973977	1249.3244013302	4	1	294.2404174805	294.2406311035	1233.2883133683	1263.7671810111		[M+H-CH2]+ 307.255	106	0.8503425201	25083950.3179034
428	219.0177267976	219.0177003272	219.0177863966	1654.2381318206	1654.41456122	4	1	219.0176086426	219.0178222656	1641.362942397	1675.9501720106	[54][M]+		9	0.847800019	139720061.646977
18	108.0871089584	108.0871089584	108.0871089584	962.2386276838	962.2386276838	1	0	108.0556869507	108.0890579224	949.8157309886	975.0661929748		[M+3H-NH3]3+ 338.26 [M+3H-H20]3+ 339.263	17	0.8461169212	697059.358599494
755	272.1607019212	272.1606979901	272.1607058523	146.5385472349	147.6845384366	2	1	272.1604003906	272.1719360352	134.8186733381	158.3403722705			369	0.8450005436	4373716.01213029
793	276.2897537817	276.2896944256	276.2898782458	1220.453415151	1221.7407622241	4	1	276.2525024414	276.2903137207	1208.3131442645	1232.941590526			1610	0.8448403212	619085.561070171
606	252.0825512208	252.0796868588	252.0854155829	1294.3155614158	1294.4010920622	2	0	252.0500030518	252.1597137451	1282.6683832945	1306.0360915567		[M+Na+NH3]+ 212.077	880	0.8427564897	3135155.16452076
217	168.0783735362	168.0779992436	168.0787478288	45.6432702854	46.0801543245	2	1	167.9651641846	168.1234588623	34.1845468508	57.5337934213			3	0.8422417298	8257268.80909139
371	204.0826437267	204.0437779301	204.1184155456	46.8511426799	55.4077377988	4	1	203.9727935791	204.1236114502	33.3262001826	60.5781039168			412	0.8402542644	240159770.898779
214	168.0702818073	168.0696940703	168.0708695443	101.6396801931	102.3740641088	2	1	168.0406494141	168.1233978271	88.309012802	111.2707649362			867	0.8394261167	3476330.85681128
973	297.9910361382	297.9910229304	297.9910979425	1654.0817274525	1654.643323154	4	1	297.9906005859	297.9912719727	1641.5154405059	1672.5973993632		[M+H-H20]+ 314.994 [M+H-H20]+ 314.994	9	0.8393316735	11240455.1297801
210	167.0230286316	167.0229736029	167.0230559247	1653.3442560444	1653.7521166244	4	1	167.022567749	167.0232391357	1640.3367871727	1674.933833226	[27][M]+		9	0.8383913143	45885570.3178456
748	271.0738446924	271.0737847885	271.0739045963	890.5124987995	890.7865376502	2	1	270.9778747559	271.0757141113	878.3611315007	904.1479283993		[M+K]+ 232.105	21	0.8373930175	6862728.17954444
498	233.1848540746	233.1814570097	233.1882511394	973.302311254	979.6929684375	2	0	233.1510772705	233.1902618408	961.0451262991	986.5202118808			1567	0.8370322181	4550465.50556429
48	120.9643707594	120.9591405611	120.9696009576	889.1337216666	889.1858451391	2	1	120.9564590454	120.9873962402	876.0730123368	901.6121829866		[M+H]+ 119.954	21	0.8349658164	4796861.21439176
817	279.1342755663	279.1342331728	279.1343179598	228.2853117384	230.3107429292	2	1	279.1340637207	279.1344604492	208.6536368378	244.8838231593			19	0.8331305381	61993807.2620085
719	267.1193398054	267.0582830725	267.1803945686	551.0412481309	607.748745273	4	1	266.9744262695	267.1204528809	534.2869223706	568.5789210211			877	0.8330048072	9222306.45575109
754	272.1733408216	272.125355361	272.1859348805	912.2770145364	987.8593672141	6	1	272.1719665527	272.1864013672	900.1250835147	924.4584518631	[92][M+1]+		20	0.8306873963	9151017.81841709
492	232.9647661221	232.9647226222	232.964839998	1733.1804106791	1734.9654134723	4	1	232.9645385742	232.9648132324	1720.6573773165	1750.3858435894			15	0.8306229279	15359787.7860372
472	229.0974402083	229.0961668	229.0987136166	41.5478786325	41.6609492221	2	1	228.9691009521	229.1437988281	27.7588711	54.2895819108	[59][M+2]+		3	0.8290514692	6412054.18698567
96	137.12708375	137.1267480531	137.1274194468	703.7718216597	704.3586716169	2	1	137.0599822998	137.1328887939	691.00649281	717.1468449499			1557	0.8290194096	4012642.10139469
422	217.1059939657	217.1059939657	217.1059939657	266.1233417274	266.1233417274	1	0	217.10496521	217.1078643799	252.8772392219	279.3549080365			187	0.8286355169	12538003.5180301
877	287.1796989403	287.1796982157	287.179699665	149.7127163729	151.1830668922	2	1	287.1795043945	287.1799316406	136.5981700078	163.8749676046	[107][M+1]+		2	0.8283024691	6160366.13479084
897	289.1077995486	289.10771283	289.1078862671	924.7173214742	925.3876033522	2	1	289.1058044434	289.1628417969	912.2711279183	936.7015416689	[108][M+1]+		16	0.8259148079	3893344.18047577
278	182.166016581	182.1658623143	182.1661708478	960.6076389918	960.9272428783	2	1	182.1541900635	182.1908721924	949.148153114	969.3506756523		[M+H-CH4]+ 197.181	17	0.8249162834	1812087.31913713
232	172.0282002831	172.0281816157	172.0282452791	1652.7017914933	1653.0198662392	4	1	172.0281066895	172.0282592773	1639.9946030101	1673.2914171633		[M+H-HCOOH]+ 217.027	9	0.82367073	34478001.6775723
698	265.0244781225	265.0244246135	265.0245316315	744.4626141765	744.7447297314	2	1	264.9772338867	265.0483398438	731.8163882745	761.7790594795		[M+H]+ 264.018	272	0.8236376023	2180207.01220676
45	120.0477368157	120.0475381958	120.0478032496	42.1756203061	46.170985885	4	1	120.0199279785	120.0479202271	30.2706664508	54.4350219289	[5][M]+	[M+Na]+ 97.0585	3	0.8229112394	82717511.2984583
194	164.0384384551	164.0152744291	164.0714872396	40.6061326824	115.7893047879	5	1	164.0114593506	164.1365509033	28.3203046508	52.340982412			3	0.8216882576	39615582.5197028
765	273.2061133888	273.2054233583	273.2071775692	1321.7362984749	1322.2689251359	4	1	273.167175293	273.2217102051	1309.6134179292	1334.2328445161			84	0.8196031358	3168412.86368873
633	256.2629058293	256.262039488	256.2636219094	1299.8525652357	1300.0459706446	4	1	256.1753540039	256.2638244629	1287.4342229059	1312.3861275665	[79][M]+		885	0.8187724126	5557446.7647151
277	182.1907168703	182.1898087041	182.1907785277	681.4899034798	687.3551171077	4	1	182.0534667969	182.1908416748	667.5471234109	695.4787718154		[M+2Na+2K-H]3+ 423.664	136	0.8184625293	5374808.37284076
566	246.239938783	246.2397292267	246.2404924201	1009.8628568689	1016.6428558366	4	1	246.1700744629	246.2431335449	997.4566581137	1023.0957320681			1598	0.8156927395	5728937.45679911
680	262.2380441143	262.2379967169	262.2380721717	1017.1585290079	1022.7126231686	4	1	262.237701416	262.2381286621	1004.6729240427	1031.86833077			53	0.8147930573	3983589.07535797
727	268.1886025783	268.0943007785	268.1886987101	881.2194722918	912.5689973374	6	1	268.1878051758	268.1901550293	898.4114019529	925.7898275027			1279	0.8133822222	3095078.94796327
699	264.9914199311	264.9913032228	264.9914902955	1651.7194407191	1651.9212615662	4	1	264.9907836914	265.0248718262	1638.7169788701	1667.8371540377	[87][M]+		9	0.8132526727	13427523.6100196
629	256.0220739821	255.9856618503	256.0619375611	42.0817881107	62.3667335657	4	1	255.963973999	256.0672912598	29.1025739826	54.3383051175			417	0.8109526511	11440768.0585569
488	232.049368199	232.0493500951	232.0494306196	1652.370318911	1652.913195896	4	1	232.0491638184	232.0495452881	1639.641779319	1671.5404238726			9	0.8101251606	7207072.92602407
862	285.9920225454	285.9916125783	285.9924325126	39.6643021845	40.0873124413	2	1	285.9638061523	286.1255187988	28.3203046508	48.8122644442	[106][M+1]+		27	0.8100091451	6332489.79006602
617	254.033385924	254.0147983644	254.051750029	43.34966187	48.6221168679	4	1	253.9910888672	254.1330566406	29.8753187826	55.7407222979		[M+H-C3H2O3]+ 339.036	10	0.8098344553	14425811.1978191
643	257.9679684979	257.9679074423	257.9680517308	1734.9672104391	1735.9856412876	4	1	257.9677734375	257.9681091309	1721.6578290743	1751.8452235894	[81][M+1]+		15	0.8084294416	7175462.52050059
679	262.2381716755	262.237963047	262.2383778791	847.9855378277	857.6299943307	4	1	262.1886291504	262.2383728027	834.9584235276	863.1480297654			1493	0.807838339	4472503.23273357
658	260.1609913131	260.0098596659	260.1682814635	43.0327244055	124.0679880711	6	1	259.9984741211	260.1496582031	29.4916979826	55.3883190906			730	0.8073897819	75437391.7858279
294	185.1358653333	185.1358572385	185.1358734282	961.9034877968	962.563658956	2	1	185.1302642822	185.1541290283	949.492690407	974.4079154522			17	0.8050808152	6681682.76721515
43	119.0283604178	119.019954795	119.0563578104	47.0340644882	125.6636618668	6	1	119.0190200806	119.0858001709	35.8197544331	66.8675222768		[M+H]+ 118.018	8	0.8045368073	49738839.5383751
557	245.1362228066	245.136192211	245.1362534022	479.1730153205	485.0131312791	2	0	245.1360168457	245.1363372803	413.7292480919	499.8777671375		[M+H-H20]+ 262.134	26	0.8032581319	18914784.0626008
600	251.1410365481	251.1409608571	251.141112239	827.1854190417	827.2760771269	2	1	251.0440368652	251.142791748	814.6362725839	854.1223215042			912	0.8026892897	31128130.1310985
875	287.1409863961	287.0922040057	287.1853697603	261.1898835131	295.4692336282	4	1	287.087677002	287.2217102051	250.7373724857	274.8967471582			527	0.8021944406	3024441.65313405
338	197.1047361321	197.104727731	197.1047445332	965.8698108665	966.5362340578	2	1	197.0275115967	197.1097412109	953.7488949216	979.0290945005			38	0.8018540507	16306104.94453
576	247.9865877912	247.986370338	247.9868052445	1650.1080553357	1650.7383091372	2	0	247.9833068848	248.0055084229	1636.482284746	1666.1764631539	[71][M+1]+		9	0.8008975055	2959962.54151293
429	219.0178184415	219.0177650287	219.017873655	1735.7642370798	1736.3681201283	3	1	219.0176696777	219.0178527832	1721.7267953344	1752.2109235894			15	0.8004060289	88795135.2629597
882	288.0208772775	288.0208682737	288.0208862813	148.7570691896	149.9044754521	2	1	288.0204467773	288.0213012695	136.2402985817	161.6723853341		[M+K]+ 249.064	2	0.79925866	600935.073309335
486	231.0782774403	231.0781278417	231.078427039	70.0089654149	70.5237848265	2	1	231.0733337402	231.1342468262	57.8582530369	82.3799901757			352	0.7983633276	6426259.67956418
83	132.0051081892	132.0051017764	132.0051371552	1652.2502380368	1652.4242283046	4	1	132.0050354004	132.0051879883	1638.9330617619	1669.8642489987	[13][M+1]+		9	0.7978583641	23243968.9892409
581	248.2576485185	248.2570204351	248.2586679354	1147.2259411576	1149.9350874104	4	1	248.1727294922	248.258972168	1134.7405461042	1160.0402991148			35	0.7977091964	1550548.68261652
627	255.0660296144	255.0579452473	255.1760557692	780.4079417912	842.3771866189	6	1	255.0638885498	255.2321929932	767.6183199858	793.5634433045			1298	0.7969503979	13806823.7469065
293	185.1150299559	185.1149761831	185.115058534	662.9598198072	663.8884698955	4	1	185.1144866943	185.1152954102	648.4981808269	676.2502045689			1383	0.7968693682	6802671.08367452
65	125.1062611089	125.1062084033	125.1063138144	400.24450758	402.4408782625	2	0	125.0963134766	125.107673645	386.6572048124	414.1554616563	[9][M]+		172	0.7968133955	10497744.9545669
799	277.130797095	277.108460622	277.1354611531	751.095297455	781.6016068751	5	1	277.0415039063	277.1413269043	741.1373967558	791.3520102004		[M+K]+ 238.165	115	0.7962574229	5291611.39528458
572	247.1114077982	247.1113839769	247.1114316195	218.8897834135	220.4191688153	2	1	247.1112518311	247.1114959717	184.474742309	245.9678202484			1088	0.7955450763	19814467.0698888
550	244.1413603072	244.14106554	244.1910553756	825.1493749657	888.4736822072	3	1	244.137802124	244.191116333	812.0366595638	838.9482357989			21	0.7951556482	7517550.80930886
391	210.0368351057	210.0368194728	210.0368758833	1652.370318911	1652.5806819288	4	1	210.0366821289	210.0369567871	1639.2878717397	1670.5077878598	[52][M+1]+		9	0.7949041562	12244158.8933242
364	202.1658721549	202.1656890051	202.1660553047	934.0245427326	934.7145729859	2	1	202.1569213867	202.1885223389	921.6450786083	946.0968236939			28	0.7943840698	13395821.395837
511	236.089594375	236.0264393688	236.1335896419	48.9436808377	50.5403867543	4	1	236.0261535645	236.0447387695	36.039137571	61.6635493138			416	0.7943057087	28019305.3800934
72	129.0267481424	128.9537312021	129.0998615976	42.0817881107	69.2533142935	4	1	128.9535522461	128.9538269043	27.936748371	53.6420803021			644	0.7931147719	24464928.818865
13	106.0301638151	105.9983495464	106.0624816007	41.5478786325	43.5610749333	4	1	105.9954299927	106.0864028931	28.1685031	54.2895819108		[M+3H-COCH2]3+ 357.081	3	0.7923251946	4576700.91238364
346	199.1697287066	199.1697245924	199.1697328208	794.539974375	794.8926411437	2	1	199.1696472168	199.1697998047	777.7222949465	808.2089040763	[43][M]+	[M+H]+ 198.163	104	0.791437767	29961529.3896351
418	216.1734622885	216.1733526097	216.1735719674	917.2279732053	917.5313949558	2	1	216.1596221924	216.1962890625	904.844408384	930.030449745			34	0.7883602499	4128564.51973875
618	254.1027561971	254.0806909142	254.1745808806	794.2954861667	822.2427797172	5	1	254.0001831055	254.1473236084	781.5064283217	807.0949530179			79	0.7861936413	9701333.96496217
113	143.0835841086	143.0803094887	143.0868587284	260.8687021288	262.4733185422	2	1	143.0730438232	143.1070251465	248.4835658311	273.1995757297		[M+3H-CO]3+ 454.221	6	0.7843127733	13045152.7185577
729	268.1439942488	268.1240867894	268.1642305814	43.4323579817	84.2809055741	4	1	268.0621032715	268.1389160156	31.8313879	55.4077377988			543	0.7817884848	2307419.93717246
449	224.052345061	224.0522999137	224.052479214	1651.2612556652	1651.4328995765	4	1	224.0380859375	224.0524902344	1638.2082773048	1667.1717127863	[56][M+1]+		9	0.7815895904	8372446.30478142
655	259.151910124	259.1519072586	259.1519129895	574.1646143499	576.5706381593	2	0	259.1517333984	259.1520385742	554.0154139707	593.5324693044			1259	0.7814930828	6412504.5814701
955	295.9802898119	295.9802898119	295.9802898119	1654.0168293833	1654.0168293833	1	0	295.9582824707	295.990814209	1641.2051424353	1668.1135252353	[113][M+2]+		454	0.7807986764	273564.354929244
311	190.1280452371	190.1278739043	190.1282165699	91.440481505	92.0640059593	2	1	190.1268157959	190.1442260742	79.0998694291	104.4981226703			940	0.7807231087	5192639.18509414
141	151.0625225487	151.061560261	151.0634848363	60.1115450631	60.5989971979	2	1	151.0452575684	151.1120300293	48.3035517065	71.5910134752	[21][M+1]+		14	0.7801028496	21709761.7797453
463	228.1967869757	228.1966322608	228.1976733854	985.1605547804	989.9543052536	3	1	228.1959075928	228.2324371338	972.621622394	998.1430566037		[M+H]+ 227.189	1056	0.7796771124	10179089.8155624
778	274.9946661315	274.9753004799	275.0165065101	52.8032665128	55.7407222979	4	1	274.9750061035	274.9755249023	38.5105402714	66.4047123009		[2M+K]+ 118.018 [M+Na+CF3COOH]+ 118.018	8	0.7785645791	41598554.7193894
850	284.2070189598	284.2069906991	284.207059038	551.3301809398	554.6836510613	4	1	284.206817627	284.2071533203	534.6620272982	567.4828164136		[M+H+NH3]+ 266.173	138	0.777899642	4748182.76870937
636	257.1289209914	257.1285590328	257.1290336803	951.2564554136	955.0352139009	4	1	256.9639282227	257.1415100098	939.0933451484	964.1887397027			178	0.777712969	9955910.84383965
779	275.1467561141	275.1467201672	275.1467764373	465.6720450972	470.4739012599	4	1	275.1465148926	275.1468505859	413.7292480919	483.2898178249	[100][M]+	[M+Na]+ 252.158	1170	0.7776637972	21518686.1472182
895	289.1581179406	289.1575713595	289.1586645217	346.7960773721	348.8696208548	2	1	289.1500244141	289.1957702637	327.8446573934	361.414675599		[M+Na]+ 266.164	132	0.7761165882	3427421.27158265
981	298.2228145508	298.2227469323	298.2228821692	641.3986657571	641.7988109387	2	0	298.2225341797	298.2231750488	626.6122763939	656.516895776		[M+H+NH3]+ 280.189	203	0.77497699	1818765.4583198
552	244.2637363057	244.2636579703	244.2637770851	1150.4310341078	1153.0597572596	4	1	244.2635345459	244.2638397217	1135.4571920017	1175.7266082214	[68][M]+		746	0.7735487684	18076314.4605163
358	201.1228822328	201.1227255955	201.1230388702	752.8215592905	753.1095525141	2	1	201.112487793	201.1255187988	740.1323775274	765.8146819253			18	0.7734548781	3771046.98676784
709	266.0448759858	266.0063888149	266.0793363511	42.3989636946	65.7695560668	4	1	265.9557495117	266.0841674805	27.1824557826	53.6420803021			8	0.7724186622	24354619.2847235
165	157.1612882443	157.1610295687	157.1615469199	933.0410311691	933.4003246653	2	1	157.1223754883	157.1781921387	919.6227656155	945.4109946829		[M+H]+ 156.15	28	0.7712240135	10071950.4969945
686	263.1393322859	263.1393090611	263.1393555106	477.5184480606	477.9141055286	2	1	263.1391906738	263.1394348145	455.5440106916	493.8566083793	[86][M]+	[M+H]+ 262.134	26	0.7686930857	88449327.9019363
814	279.0783534171	279.0471833149	279.0985284778	42.7160290122	66.0873832035	4	1	278.9550476074	279.0936889648	29.4916979826	55.3883190906			422	0.7685777589	26848903.6775701
903	290.1659896353	290.1659703843	290.1660088863	552.5304702962	554.0828501049	2	0	290.1657104492	290.1663208008	535.7884056357	569.3228458607	[112][M+1]+		138	0.7662016543	2507218.67207013
792	276.150718054	276.150718054	276.150718054	465.6720450972	465.6720450972	1	0	276.1500244141	276.2901916504	441.630643271	484.0541994133	[100][M+1]+		1171	0.7629634484	1913379.24054666
